name,price,point,id,sport_key,commence_time,home_team,away_team,bookmakers.key,bookmakers.last_update
Over,1.91,44.5,b72078945287a94944a0ffefcd09c42c,americanfootball_nfl,2024-12-17T01:30:00Z,Las Vegas Raiders,Atlanta Falcons,bovada,2024-12-12T00:36:51Z
Under,1.91,44.5,b72078945287a94944a0ffefcd09c42c,americanfootball_nfl,2024-12-17T01:30:00Z,Las Vegas Raiders,Atlanta Falcons,bovada,2024-12-12T00:36:51Z
Over,1.95,42.5,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,fanduel,2024-12-12T00:37:38Z
Under,1.87,42.5,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,fanduel,2024-12-12T00:37:38Z
Over,1.91,42.0,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,draftkings,2024-12-12T00:36:51Z
Under,1.91,42.0,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,draftkings,2024-12-12T00:36:51Z
Over,1.91,42.0,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,mybookieag,2024-12-12T00:36:06Z
Under,1.91,42.0,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,mybookieag,2024-12-12T00:36:06Z
Over,1.93,42.0,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,lowvig,2024-12-12T00:36:51Z
Under,1.93,42.0,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,lowvig,2024-12-12T00:36:51Z
Over,1.91,42.0,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,betonlineag,2024-12-12T00:37:49Z
Under,1.91,42.0,a9bf9c4e9be5107617933461faf7f382,americanfootball_nfl,2024-12-20T01:16:00Z,Los Angeles Chargers,Denver Broncos,betonlineag,2024-12-12T00:37:49Z
Over,1.91,44.5,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,draftkings,2024-12-12T00:36:51Z
Under,1.91,44.5,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,draftkings,2024-12-12T00:36:51Z
Over,1.95,44.5,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,fanduel,2024-12-12T00:37:38Z
Under,1.87,44.5,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,fanduel,2024-12-12T00:37:38Z
Over,1.91,44.5,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,mybookieag,2024-12-12T00:36:06Z
Under,1.91,44.5,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,mybookieag,2024-12-12T00:36:06Z
Over,1.98,44.0,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,lowvig,2024-12-12T00:36:51Z
Under,1.88,44.0,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,lowvig,2024-12-12T00:36:51Z
Over,1.95,44.0,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,betonlineag,2024-12-12T00:37:49Z
Under,1.87,44.0,5000078dc935bf60015a51c01eaee016,americanfootball_nfl,2024-12-21T18:01:00Z,Kansas City Chiefs,Houston Texans,betonlineag,2024-12-12T00:37:49Z
Over,1.91,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,draftkings,2024-12-12T00:36:51Z
Under,1.91,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,draftkings,2024-12-12T00:36:51Z
Over,1.91,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,fanduel,2024-12-12T00:37:38Z
Under,1.91,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,fanduel,2024-12-12T00:37:38Z
Over,1.91,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,mybookieag,2024-12-12T00:36:06Z
Under,1.91,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,mybookieag,2024-12-12T00:36:06Z
Over,1.93,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,lowvig,2024-12-12T00:36:51Z
Under,1.93,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,lowvig,2024-12-12T00:36:51Z
Over,1.91,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,betonlineag,2024-12-12T00:37:49Z
Under,1.91,46.5,77184e40f6e14084fd2c378c157640b8,americanfootball_nfl,2024-12-21T21:31:00Z,Baltimore Ravens,Pittsburgh Steelers,betonlineag,2024-12-12T00:37:49Z
Over,1.91,46.0,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,draftkings,2024-12-12T00:36:51Z
Under,1.91,46.0,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,draftkings,2024-12-12T00:36:51Z
Over,1.95,45.5,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,fanduel,2024-12-12T00:37:38Z
Under,1.87,45.5,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,fanduel,2024-12-12T00:37:38Z
Over,1.91,46.0,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,mybookieag,2024-12-12T00:36:06Z
Under,1.91,46.0,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,mybookieag,2024-12-12T00:36:06Z
Over,1.91,46.5,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,betonlineag,2024-12-12T00:37:49Z
Under,1.91,46.5,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,betonlineag,2024-12-12T00:37:49Z
Over,1.93,46.5,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,lowvig,2024-12-12T00:36:51Z
Under,1.93,46.5,36091a3b07686b0c7c912d4d4a244474,americanfootball_nfl,2024-12-22T18:01:00Z,Carolina Panthers,Arizona Cardinals,lowvig,2024-12-12T00:36:51Z
Over,1.91,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,draftkings,2024-12-12T00:36:51Z
Under,1.91,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,draftkings,2024-12-12T00:36:51Z
Over,1.91,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,fanduel,2024-12-12T00:37:38Z
Under,1.91,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,fanduel,2024-12-12T00:37:38Z
Over,1.91,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,mybookieag,2024-12-12T00:36:06Z
Under,1.91,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,mybookieag,2024-12-12T00:36:06Z
Over,1.93,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,lowvig,2024-12-12T00:36:51Z
Under,1.93,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,lowvig,2024-12-12T00:36:51Z
Over,1.91,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,betonlineag,2024-12-12T00:37:49Z
Under,1.91,41.5,9c6ae1f00e07b696e2dd19a0efb7be8f,americanfootball_nfl,2024-12-22T18:01:00Z,Atlanta Falcons,New York Giants,betonlineag,2024-12-12T00:37:49Z
Over,1.91,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,draftkings,2024-12-12T00:36:51Z
Under,1.91,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,draftkings,2024-12-12T00:36:51Z
Over,1.95,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,fanduel,2024-12-12T00:37:38Z
Under,1.87,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,fanduel,2024-12-12T00:37:38Z
Over,1.91,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,mybookieag,2024-12-12T00:36:06Z
Under,1.91,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,mybookieag,2024-12-12T00:36:06Z
Over,1.93,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,lowvig,2024-12-12T00:36:51Z
Under,1.93,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,lowvig,2024-12-12T00:36:51Z
Over,1.91,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,betonlineag,2024-12-12T00:37:49Z
Under,1.91,46.5,987be0b1af962f068e2928a9067998c9,americanfootball_nfl,2024-12-22T18:01:00Z,Buffalo Bills,New England Patriots,betonlineag,2024-12-12T00:37:49Z
Over,1.91,46.0,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,draftkings,2024-12-12T00:36:51Z
Under,1.91,46.0,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,draftkings,2024-12-12T00:36:51Z
Over,1.91,46.5,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,fanduel,2024-12-12T00:37:38Z
Under,1.91,46.5,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,fanduel,2024-12-12T00:37:38Z
Over,1.91,47.0,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,mybookieag,2024-12-12T00:36:06Z
Under,1.91,47.0,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,mybookieag,2024-12-12T00:36:06Z
Over,1.91,48.0,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,betonlineag,2024-12-12T00:37:49Z
Under,1.91,48.0,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,betonlineag,2024-12-12T00:37:49Z
Over,1.93,48.0,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,lowvig,2024-12-12T00:36:51Z
Under,1.93,48.0,534fd9bc355dbfa4d35156e6d59e3913,americanfootball_nfl,2024-12-22T18:01:00Z,Chicago Bears,Detroit Lions,lowvig,2024-12-12T00:36:51Z
Over,1.91,49.5,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,fanduel,2024-12-12T00:37:38Z
Under,1.91,49.5,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,fanduel,2024-12-12T00:37:38Z
Over,1.91,49.0,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,draftkings,2024-12-12T00:36:51Z
Under,1.91,49.0,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,draftkings,2024-12-12T00:36:51Z
Over,1.91,49.5,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,mybookieag,2024-12-12T00:36:06Z
Under,1.91,49.5,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,mybookieag,2024-12-12T00:36:06Z
Over,1.93,50.0,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,lowvig,2024-12-12T00:36:51Z
Under,1.93,50.0,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,lowvig,2024-12-12T00:36:51Z
Over,1.91,50.0,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,betonlineag,2024-12-12T00:37:49Z
Under,1.91,50.0,134659e6aca5f32ceb1392398557953b,americanfootball_nfl,2024-12-22T18:01:00Z,Cincinnati Bengals,Cleveland Browns,betonlineag,2024-12-12T00:37:49Z
Over,1.91,42.0,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,draftkings,2024-12-12T00:36:51Z
Under,1.91,42.0,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,draftkings,2024-12-12T00:36:51Z
Over,1.91,42.5,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,fanduel,2024-12-12T00:37:38Z
Under,1.91,42.5,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,fanduel,2024-12-12T00:37:38Z
Over,1.91,42.5,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,mybookieag,2024-12-12T00:36:06Z
Under,1.91,42.5,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,mybookieag,2024-12-12T00:36:06Z
Over,1.91,42.0,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,betonlineag,2024-12-12T00:37:49Z
Under,1.91,42.0,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,betonlineag,2024-12-12T00:37:49Z
Over,1.93,42.0,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,lowvig,2024-12-12T00:36:51Z
Under,1.93,42.0,f03bb31e9ff7b81ad1e18e36b7cdddb7,americanfootball_nfl,2024-12-22T18:01:00Z,Indianapolis Colts,Tennessee Titans,lowvig,2024-12-12T00:36:51Z
Over,1.91,46.5,d9ace22fff68cd1916da62a70491e424,americanfootball_nfl,2024-12-22T18:01:00Z,New York Jets,Los Angeles Rams,draftkings,2024-12-12T00:36:51Z
Under,1.91,46.5,d9ace22fff68cd1916da62a70491e424,americanfootball_nfl,2024-12-22T18:01:00Z,New York Jets,Los Angeles Rams,draftkings,2024-12-12T00:36:51Z
Over,1.95,44.5,d9ace22fff68cd1916da62a70491e424,americanfootball_nfl,2024-12-22T18:01:00Z,New York Jets,Los Angeles Rams,fanduel,2024-12-12T00:37:38Z
Under,1.87,44.5,d9ace22fff68cd1916da62a70491e424,americanfootball_nfl,2024-12-22T18:01:00Z,New York Jets,Los Angeles Rams,fanduel,2024-12-12T00:37:38Z
Over,1.91,46.0,d9ace22fff68cd1916da62a70491e424,americanfootball_nfl,2024-12-22T18:01:00Z,New York Jets,Los Angeles Rams,mybookieag,2024-12-12T00:36:06Z
Under,1.91,46.0,d9ace22fff68cd1916da62a70491e424,americanfootball_nfl,2024-12-22T18:01:00Z,New York Jets,Los Angeles Rams,mybookieag,2024-12-12T00:36:06Z
Over,1.91,48.0,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,draftkings,2024-12-12T00:36:51Z
Under,1.91,48.0,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,draftkings,2024-12-12T00:36:51Z
Over,1.95,47.5,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,fanduel,2024-12-12T00:37:38Z
Under,1.87,47.5,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,fanduel,2024-12-12T00:37:38Z
Over,1.91,47.5,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,mybookieag,2024-12-12T00:36:06Z
Under,1.91,47.5,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,mybookieag,2024-12-12T00:36:06Z
Over,1.93,47.0,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,lowvig,2024-12-12T00:36:51Z
Under,1.93,47.0,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,lowvig,2024-12-12T00:36:51Z
Over,1.91,47.0,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,betonlineag,2024-12-12T00:37:49Z
Under,1.91,47.0,7f9202e3018e484a3f30bc99422776fa,americanfootball_nfl,2024-12-22T18:01:00Z,Washington Commanders,Philadelphia Eagles,betonlineag,2024-12-12T00:37:49Z
Over,1.91,45.5,87ed34522672eabe6cb5b85c34c4e8ce,americanfootball_nfl,2024-12-22T21:06:00Z,Seattle Seahawks,Minnesota Vikings,draftkings,2024-12-12T00:36:51Z
Under,1.91,45.5,87ed34522672eabe6cb5b85c34c4e8ce,americanfootball_nfl,2024-12-22T21:06:00Z,Seattle Seahawks,Minnesota Vikings,draftkings,2024-12-12T00:36:51Z
Over,1.96,45.5,87ed34522672eabe6cb5b85c34c4e8ce,americanfootball_nfl,2024-12-22T21:06:00Z,Seattle Seahawks,Minnesota Vikings,fanduel,2024-12-12T00:37:38Z
Under,1.85,45.5,87ed34522672eabe6cb5b85c34c4e8ce,americanfootball_nfl,2024-12-22T21:06:00Z,Seattle Seahawks,Minnesota Vikings,fanduel,2024-12-12T00:37:38Z
Over,1.91,45.5,87ed34522672eabe6cb5b85c34c4e8ce,americanfootball_nfl,2024-12-22T21:06:00Z,Seattle Seahawks,Minnesota Vikings,mybookieag,2024-12-12T00:36:06Z
Under,1.91,45.5,87ed34522672eabe6cb5b85c34c4e8ce,americanfootball_nfl,2024-12-22T21:06:00Z,Seattle Seahawks,Minnesota Vikings,mybookieag,2024-12-12T00:36:06Z
Over,1.91,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,draftkings,2024-12-12T00:36:51Z
Under,1.91,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,draftkings,2024-12-12T00:36:51Z
Over,1.87,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,fanduel,2024-12-12T00:37:38Z
Under,1.95,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,fanduel,2024-12-12T00:37:38Z
Over,1.91,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,mybookieag,2024-12-12T00:36:06Z
Under,1.91,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,mybookieag,2024-12-12T00:36:06Z
Over,1.91,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,betonlineag,2024-12-12T00:37:49Z
Under,1.91,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,betonlineag,2024-12-12T00:37:49Z
Over,1.93,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,lowvig,2024-12-12T00:36:51Z
Under,1.93,39.5,d93e285150cc30bb71e930879219d26e,americanfootball_nfl,2024-12-22T21:26:00Z,Las Vegas Raiders,Jacksonville Jaguars,lowvig,2024-12-12T00:36:51Z
Over,1.91,48.0,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,draftkings,2024-12-12T00:36:51Z
Under,1.91,48.0,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,draftkings,2024-12-12T00:36:51Z
Over,1.87,47.5,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,fanduel,2024-12-12T00:37:38Z
Under,1.95,47.5,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,fanduel,2024-12-12T00:37:38Z
Over,1.91,48.5,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,mybookieag,2024-12-12T00:36:06Z
Under,1.91,48.5,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,mybookieag,2024-12-12T00:36:06Z
Over,1.91,49.0,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,betonlineag,2024-12-12T00:37:49Z
Under,1.91,49.0,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,betonlineag,2024-12-12T00:37:49Z
Over,1.93,49.0,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,lowvig,2024-12-12T00:36:51Z
Under,1.93,49.0,b0e2f4e7023b4f29ca1e1e64f93726f2,americanfootball_nfl,2024-12-22T21:26:00Z,Miami Dolphins,San Francisco 49ers,lowvig,2024-12-12T00:36:51Z
Over,1.91,47.0,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,draftkings,2024-12-12T00:36:51Z
Under,1.91,47.0,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,draftkings,2024-12-12T00:36:51Z
Over,1.91,47.5,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,fanduel,2024-12-12T00:37:38Z
Under,1.91,47.5,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,fanduel,2024-12-12T00:37:38Z
Over,1.91,47.0,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,mybookieag,2024-12-12T00:36:06Z
Under,1.91,47.0,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,mybookieag,2024-12-12T00:36:06Z
Over,1.88,46.5,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,lowvig,2024-12-12T00:36:51Z
Under,1.98,46.5,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,lowvig,2024-12-12T00:36:51Z
Over,1.87,46.5,beea49da0ca78cc5636fa84188603fa0,americanfootball_nfl,2024-12-23T01:21:00Z,Dallas Cowboys,Tampa Bay Buccaneers,betonlineag,2024-12-12T00:37:49Z
